order_id,order_date,customer_id,status,quantity,unit_price,currency,customer_email,total_amount
426,2025-10-06,C1448,closed,3,0.0,USD,user@example.com,0.0
427,2025-10-07,C1594,closed,2,31.95,USD,,55.31
428,2025-10-03,C1359,open,1,15.78,USD,,17.92
429,2025-10-01,C1631,open,4,13.31,USD,client@corp.com,49.95
430,2025-10-11,C1567,open,7,25.42,USD,contact@shop.net,208.97
431,2025-10-06,C1098,closed,9,26.73,EUR,contact@shop.net,226.47
432,2025-10-11,C1962,pending,6,44.23,BTC,client@corp.com,250.03
433,2025-10-01,C1108,closed,7,36.68,GBP,,242.37
434,2025-10-05,C1308,open,2,47.9,BTC,contact@shop.net,98.37
435,2025-10-03,C1010,open,8,46.07,GBP,,339.6
436,2025-10-05,C1265,closed,2,31.62,USD,user@example.com,75.61
437,2025-10-05,C1804,closed,8,46.04,EUR,user@example.com,380.85
438,2025-10-07,C1110,closed,8,38.39,USD,user@example.com,359.96
439,2025-11-05,C1040,open,2,19.69,USD,,43.45
440,2025-10-03,C1210,closed,9,28.72,BTC,,243.14
441,2025-10-09,C1166,closed,9,39.42,USD,user@example.com,341.19
442,2025-10-11,C1310,closed,3,10.84,USD,,34.05
443,2025-10-05,C1853,open,4,5.04,BTC,,21.65
444,2025-10-09,C1528,closed,8,25.36,GBP,,187.44
445,2025-10-06,C1196,open,6,12.23,USD,user@example.com,64.85
446,2025-11-05,C1654,pending,9,28.05,GBP,,220.76
447,2025-10-05,C1902,closed,4,25.84,USD,user@example.com,87.58
448,2025-11-05,C1801,open,7,41.86,EUR,client@corp.com,268.98
449,2025-10-09,C1034,closed,3,11.06,USD,user@example.com,37.68
450,2025-10-11,C1962,closed,6,38.61,USD,,203.71
451,2025-10-05,C1004,closed,6,21.76,USD,,128.28
452,2025-10-11,C1620,open,6,14.37,USD,,73.86
453,2025-10-05,C1175,open,1,39.95,USD,,32.03
454,2025-10-01,C1238,open,4,48.56,USD,user@example.com,183.31
455,2025-10-11,C1379,open,8,45.64,YEN,user@example.com,419.56
456,2025-10-07,C1361,pending,4,46.76,USD,client@corp.com,182.97
457,2025-11-05,C1239,open,5,41.79,EUR,,219.33
458,2025-10-07,C1284,closed,6,33.93,USD,,171.67
459,2025-10-07,C1997,open,2,45.77,USD,,103.69
460,2025-10-11,C1101,pending,4,12.67,USD,,46.59
461,2025-11-05,C1410,pending,5,6.46,USD,contact@shop.net,31.7
462,2025-10-06,C1608,open,7,33.56,EUR,client@corp.com,213.02
463,2025-10-05,C1237,open,4,25.88,BTC,client@corp.com,87.38
464,2025-11-05,C1896,open,2,33.48,USD,,58.91
465,2025-10-05,C1242,closed,5,25.89,USD,contact@shop.net,149.64
466,2025-10-05,C1431,open,4,18.7,EUR,user@example.com,77.5
467,2025-10-05,C1497,open,2,6.9,USD,,16.16
468,2025-10-03,C1715,pending,8,47.75,GBP,,333.38
469,2025-10-11,C1835,open,6,18.33,USD,,89.07
470,2025-10-05,C1048,open,4,16.14,EUR,,55.6
471,2025-10-06,C1412,open,4,5.72,USD,user@example.com,21.29
472,2025-11-05,C1418,open,3,23.85,USD,,76.53
473,2025-10-05,C1325,closed,3,9.09,USD,user@example.com,26.09
474,2025-10-09,C1631,open,3,34.68,BTC,,102.18
475,2025-10-09,C1879,pending,4,29.73,GBP,user@example.com,100.61
476,2025-10-01,C1473,pending,7,31.78,USD,user@example.com,184.46
477,2025-10-09,C1104,open,2,47.76,EUR,user@example.com,96.87
478,2025-11-05,C1686,closed,9,16.25,USD,user@example.com,117.67
479,2025-10-01,C1974,closed,7,32.5,YEN,user@example.com,254.95
480,2025-10-05,C1074,open,3,5.34,USD,,14.97
481,2025-10-06,C1881,open,5,24.2,USD,contact@shop.net,140.93
482,2025-10-07,C1583,pending,9,5.48,GBP,client@corp.com,54.52
483,2025-10-03,C1271,open,6,18.14,USD,,92.6
484,2025-10-01,C1094,open,7,35.37,EUR,,222.23
485,2025-10-05,C1986,pending,5,49.89,BTC,user@example.com,214.26
486,2025-11-05,C1474,closed,5,30.12,USD,,123.88
487,2025-10-07,C1540,open,2,24.7,USD,user@example.com,55.7
488,2025-10-07,C1473,open,9,43.74,GBP,user@example.com,438.12
489,2025-10-01,C1375,closed,2,43.58,USD,,72.14
490,2025-10-09,C1871,closed,9,48.62,USD,user@example.com,355.47
491,2025-11-05,C1571,closed,4,5.79,YEN,user@example.com,25.52
492,2025-11-05,C1370,open,5,46.61,BTC,,268.18
493,2025-10-03,C1875,closed,7,44.53,USD,contact@shop.net,318.26
494,2025-10-09,C1048,open,6,17.03,USD,user@example.com,114.66
495,2025-10-11,C1140,closed,5,36.98,USD,,151.48
496,2025-10-11,C1485,pending,5,43.67,USD,,174.74
497,2025-10-01,C1183,open,7,33.1,YEN,contact@shop.net,245.8
498,2025-10-11,C1694,closed,5,37.84,GBP,,158.24
499,2025-10-11,C1408,closed,6,8.61,EUR,client@corp.com,49.29
500,2025-10-11,C1084,open,5,27.45,USD,,118.67
501,2025-10-09,C1599,closed,5,40.34,EUR,user@example.com,230.94
502,2025-11-05,C1795,closed,6,38.63,EUR,,259.34
503,2025-10-01,C1887,closed,4,17.1,USD,,65.64
504,2025-10-09,C1084,pending,1,12.97,BTC,,11.82
505,2025-10-11,C1717,closed,9,9.83,EUR,user@example.com,73.74
506,2025-10-03,C1512,open,1,27.12,EUR,client@corp.com,28.44
507,2025-10-11,C1099,open,7,27.9,USD,contact@shop.net,171.43
508,2025-11-05,C1637,open,7,15.85,USD,,123.78
509,2025-11-05,C1967,open,1,43.45,USD,,45.07
510,2025-10-09,C1483,open,6,49.86,EUR,,326.78
511,2025-10-03,C1798,open,6,5.69,USD,,38.24
512,2025-10-09,C1871,open,7,46.93,USD,contact@shop.net,389.42
513,2025-10-11,C1206,open,4,0.0,USD,contact@shop.net,0.0
514,2025-10-07,C1953,open,7,24.38,USD,,171.28
515,2025-10-06,C1021,open,6,14.92,USD,user@example.com,99.2
516,2025-10-01,C1154,open,7,44.16,YEN,client@corp.com,322.54
517,2025-10-07,C1711,closed,5,45.04,EUR,contact@shop.net,259.66
518,2025-10-01,C1023,closed,6,37.23,USD,,237.64
519,2025-10-11,C1380,open,4,49.68,YEN,user@example.com,174.56
520,2025-10-09,C1964,pending,5,28.38,USD,,153.82
521,2025-10-01,C1134,open,4,38.19,USD,,133.8
522,2025-10-07,C1170,closed,2,24.33,USD,,46.82
523,2025-10-09,C1054,open,7,39.39,USD,client@corp.com,259.28
524,2025-10-11,C1413,open,5,41.61,USD,,246.01
525,2025-11-05,C1810,open,2,19.61,EUR,,44.1
526,2025-10-11,C1149,closed,3,39.81,EUR,,133.35
527,2025-10-11,C1767,open,3,12.25,YEN,,42.39
528,2025-10-01,C1591,open,3,36.52,USD,contact@shop.net,130.02
529,2025-10-03,C1657,open,3,40.87,USD,,117.97
530,2025-10-06,C1498,open,1,40.84,USD,,38.14
531,2025-10-09,C1242,open,9,44.11,BTC,contact@shop.net,344.1
532,2025-10-09,C1908,closed,6,22.21,USD,user@example.com,120.32
533,2025-10-09,C1679,open,6,42.17,EUR,client@corp.com,207.82
534,2025-10-07,C1081,open,5,16.29,EUR,contact@shop.net,89.47
535,2025-10-11,C1808,open,7,39.68,USD,,307.11
536,2025-10-07,C1924,closed,1,11.18,USD,,11.9
537,2025-10-07,C1092,open,4,34.23,YEN,,135.32
538,2025-10-09,C1377,open,2,41.75,YEN,,85.06
539,2025-10-03,C1393,open,5,11.69,USD,contact@shop.net,60.33
540,2025-10-05,C1394,pending,3,37.19,BTC,,125.6
541,2025-10-07,C1657,open,2,29.85,EUR,user@example.com,55.75
542,2025-10-07,C1691,closed,2,5.41,USD,,11.89
543,2025-11-05,C1196,open,1,25.31,USD,user@example.com,29.83
544,2025-10-06,C1201,open,7,31.25,EUR,,223.72
545,2025-11-05,C1552,pending,3,17.6,USD,,61.71
546,2025-11-05,C1659,pending,9,21.99,USD,,204.17
547,2025-10-11,C1933,closed,3,11.12,EUR,user@example.com,27.15
548,2025-10-07,C1081,open,7,21.44,USD,,120.74
549,2025-10-01,C1328,open,7,47.25,USD,client@corp.com,367.43
550,2025-10-07,C1686,open,1,6.94,EUR,user@example.com,7.81
551,2025-10-09,C1568,open,6,41.97,USD,,202.45
552,2025-10-06,C1365,closed,5,44.84,USD,client@corp.com,189.1
553,2025-10-01,C1458,open,9,34.4,EUR,client@corp.com,353.15
554,2025-10-07,C1848,closed,7,37.41,USD,user@example.com,282.45
555,2025-11-05,C1874,open,3,21.43,USD,,58.85
556,2025-10-09,C1334,open,7,37.15,EUR,,264.84
557,2025-10-03,C1793,pending,1,37.99,EUR,user@example.com,45.08
558,2025-10-06,C1566,open,2,36.5,USD,contact@shop.net,78.09
559,2025-10-09,C1130,closed,3,23.03,USD,,61.57
560,2025-10-03,C1024,open,1,21.53,USD,user@example.com,22.14
561,2025-10-07,C1692,pending,9,42.35,EUR,,412.76
562,2025-11-05,C1524,open,5,11.01,EUR,contact@shop.net,47.0
563,2025-11-05,C1333,open,2,21.74,USD,,36.02
564,2025-10-07,C1861,open,1,45.76,USD,user@example.com,42.0
565,2025-10-07,C1351,open,2,9.2,USD,,17.29
566,2025-10-09,C1472,pending,3,24.51,EUR,,69.33
567,2025-10-03,C1570,open,4,6.91,EUR,client@corp.com,31.98
568,2025-10-06,C1351,pending,6,15.69,EUR,contact@shop.net,96.77
569,2025-10-01,C1780,open,5,23.28,GBP,,95.52
570,2025-10-03,C1115,open,9,49.62,USD,,429.18
571,2025-10-07,C1860,open,3,33.95,EUR,,82.48
572,2025-10-01,C1997,pending,4,28.21,BTC,,93.55
573,2025-10-09,C1795,pending,7,35.57,BTC,contact@shop.net,209.76
574,2025-10-06,C1913,open,6,22.59,YEN,user@example.com,142.33
575,2025-10-01,C1350,pending,2,28.3,USD,,54.38
576,2025-10-07,C1314,open,4,30.83,USD,,112.54
577,2025-10-07,C1345,closed,8,20.45,USD,contact@shop.net,173.09
578,2025-11-05,C1726,open,8,23.94,USD,,176.09
579,2025-10-05,C1854,open,1,38.63,USD,contact@shop.net,33.3
580,2025-10-06,C1333,pending,8,39.74,EUR,contact@shop.net,374.52
581,2025-10-07,C1663,pending,5,43.39,USD,contact@shop.net,215.59
582,2025-11-05,C1742,pending,6,47.75,EUR,,233.26
583,2025-10-01,C1707,closed,4,7.25,USD,,24.37
584,2025-11-05,C1478,open,6,35.86,USD,user@example.com,235.18
585,2025-10-03,C1505,open,1,42.74,BTC,client@corp.com,47.31
586,2025-11-05,C1438,closed,1,42.75,USD,client@corp.com,42.37
587,2025-10-03,C1720,closed,7,44.97,GBP,client@corp.com,302.91
588,2025-10-03,C1594,open,2,14.6,EUR,user@example.com,25.68
589,2025-11-05,C1192,pending,3,44.09,USD,client@corp.com,119.56
590,2025-10-05,C1902,closed,1,19.53,USD,,17.07
591,2025-10-11,C1487,open,5,9.25,GBP,,46.46
592,2025-10-03,C1079,closed,3,5.1,USD,,15.71
593,2025-10-09,C1662,closed,4,15.31,USD,,69.14
594,2025-10-07,C1538,open,7,37.59,USD,contact@shop.net,310.66
595,2025-11-05,C1505,open,5,21.17,EUR,user@example.com,115.5
596,2025-10-06,C1526,closed,1,46.35,USD,,51.07
597,2025-10-11,C1124,open,1,31.24,USD,contact@shop.net,37.37
598,2025-10-01,C1277,open,6,40.73,USD,,202.6
599,2025-10-11,C1465,pending,2,17.79,USD,user@example.com,41.45
600,2025-10-03,C1361,open,7,37.7,USD,user@example.com,302.68
601,2025-10-09,C1769,closed,5,34.56,USD,user@example.com,145.68
602,2025-10-05,C1668,open,8,28.44,USD,user@example.com,243.54
603,2025-10-03,C1198,open,9,47.89,USD,,457.08
604,2025-10-09,C1241,closed,9,49.76,EUR,,425.12
605,2025-10-05,C1747,pending,9,12.81,GBP,user@example.com,136.98
606,2025-10-11,C1513,closed,6,10.5,USD,client@corp.com,73.61
607,2025-10-09,C1260,open,5,32.9,USD,user@example.com,164.03
608,2025-10-03,C1648,closed,8,27.87,GBP,user@example.com,193.57
609,2025-11-05,C1207,open,9,21.12,EUR,,160.11
610,2025-11-05,C1707,open,1,29.04,EUR,user@example.com,28.88
611,2025-10-11,C1760,open,9,25.56,USD,user@example.com,273.23
612,2025-11-05,C1688,pending,3,7.27,USD,,21.39
613,2025-10-07,C1968,open,3,39.38,USD,user@example.com,100.99
614,2025-10-03,C1789,closed,5,44.7,USD,client@corp.com,246.42
615,2025-10-03,C1095,open,8,8.25,EUR,,79.0
616,2025-10-01,C1662,open,1,13.9,GBP,,13.15
617,2025-10-03,C1776,open,9,16.82,USD,,136.39
618,2025-10-03,C1555,open,8,14.01,USD,,92.58
619,2025-10-11,C1046,open,2,29.93,EUR,user@example.com,61.21
620,2025-10-07,C1020,open,2,20.57,USD,contact@shop.net,34.7
621,2025-10-01,C1961,closed,3,33.43,USD,,119.76
622,2025-10-05,C1330,open,4,45.48,USD,,216.59
623,2025-10-03,C1175,closed,5,9999.0,USD,,59961.14
624,2025-10-03,C1186,open,6,34.29,BTC,user@example.com,191.64
625,2025-10-09,C1296,closed,6,7.09,EUR,,44.5
626,2025-10-07,C1984,pending,5,27.01,EUR,client@corp.com,118.43
627,2025-10-07,C1249,open,8,43.94,GBP,,360.38
628,2025-10-11,C1810,pending,3,46.23,YEN,contact@shop.net,138.25
629,2025-10-01,C1076,open,5,9.08,USD,,41.4
630,2025-10-06,C1158,closed,6,11.85,EUR,user@example.com,66.13
631,2025-10-03,C1677,open,5,18.84,YEN,client@corp.com,93.29
632,2025-10-01,C1049,open,9,48.66,USD,client@corp.com,402.58
633,2025-10-11,C1823,open,7,29.52,USD,,224.52
634,2025-10-01,C1815,pending,1,47.94,USD,user@example.com,49.73
635,2025-10-11,C1736,open,5,29.64,USD,,169.15
636,2025-10-07,C1881,closed,2,10.92,USD,,17.79
637,2025-10-01,C1055,pending,1,47.71,EUR,client@corp.com,40.74
638,2025-10-05,C1526,pending,5,22.71,GBP,contact@shop.net,-105.3
639,2025-10-09,C1334,open,2,31.08,USD,,55.66
640,2025-10-11,C1783,pending,6,40.67,USD,user@example.com,291.45
641,2025-10-03,C1259,pending,8,27.64,USD,,198.86
642,2025-10-05,C1085,open,8,26.48,USD,contact@shop.net,219.06
643,2025-11-05,C1921,open,3,30.49,USD,,83.01
644,2025-10-06,C1285,closed,9,22.29,EUR,,216.99
645,2025-10-01,C1796,open,9,46.97,GBP,user@example.com,343.36
646,2025-10-05,C1068,open,1,26.4,USD,,28.26
647,2025-10-07,C1825,open,9,25.1,USD,,217.71
648,2025-11-05,C1853,pending,6,15.49,USD,client@corp.com,106.22
649,2025-10-07,C1711,open,7,40.74,USD,,286.56
650,2025-10-03,C1303,open,4,18.25,USD,user@example.com,81.77
651,2025-10-11,C1305,open,8,23.03,USD,,211.39
652,2025-10-09,C1159,pending,5,15.16,EUR,,76.39
653,2025-10-01,C1236,closed,6,48.0,EUR,user@example.com,305.23
654,2025-10-01,C1749,pending,5,29.79,EUR,,126.68
655,2025-10-05,C1939,open,1,7.12,USD,,8.38
656,2025-11-05,C1080,closed,8,32.94,GBP,,222.59
657,2025-10-09,C1004,pending,2,5.92,YEN,,13.58
658,2025-10-09,C1749,pending,7,10.38,USD,user@example.com,63.33
659,2025-10-03,C1467,pending,8,44.54,EUR,client@corp.com,286.66
660,2025-10-11,C1828,closed,2,22.78,USD,client@corp.com,38.36
661,2025-10-09,C1221,closed,1,47.14,USD,client@corp.com,53.16
662,2025-10-11,C1499,closed,2,8.12,EUR,,19.06
663,2025-10-03,C1839,pending,5,37.71,BTC,user@example.com,202.11
664,2025-10-01,C1493,closed,1,47.8,USD,,55.43
665,2025-10-01,C1688,open,5,29.16,USD,,146.75
666,2025-10-06,C1766,closed,1,35.69,USD,user@example.com,32.37
667,2025-11-05,C1893,open,3,12.45,USD,client@corp.com,43.66
668,2025-10-06,C1309,closed,9,48.19,EUR,,459.55
669,2025-10-03,C1468,closed,5,32.15,USD,client@corp.com,163.2
670,2025-10-07,C1371,closed,1,13.7,EUR,user@example.com,11.14
671,2025-10-11,C1311,open,5,49.81,USD,,297.23
672,2025-10-05,C1815,pending,7,42.89,USD,,315.73
673,2025-10-01,C1068,open,9,40.07,USD,user@example.com,313.93
674,2025-10-09,C1733,open,3,7.07,USD,client@corp.com,24.73
675,2025-10-07,C1205,closed,2,28.26,USD,user@example.com,59.52
676,2025-10-01,C1571,closed,3,6.44,EUR,user@example.com,19.27
677,2025-10-06,C1802,pending,6,42.93,EUR,,286.23
678,2025-10-11,C1692,open,6,38.76,USD,,253.08
679,2025-10-09,C1560,pending,1,24.87,BTC,contact@shop.net,20.93
680,2025-10-09,C1398,closed,5,15.36,GBP,,82.87
681,2025-11-05,C1187,open,7,15.36,GBP,user@example.com,114.33
682,2025-10-03,C1950,open,7,22.25,USD,contact@shop.net,134.32
683,2025-10-07,C1063,closed,6,15.96,USD,contact@shop.net,79.93
684,2025-11-05,C1652,open,9,8.59,USD,,81.55
685,2025-10-01,C1456,pending,7,25.02,EUR,,161.21
686,2025-10-03,C1181,open,8,45.46,USD,,373.22
687,2025-10-11,C1527,closed,7,16.1,USD,,116.36
688,2025-10-09,C1337,open,8,49.33,USD,client@corp.com,380.07
689,2025-10-01,C1018,closed,4,32.02,YEN,,145.24
690,2025-10-11,C1268,closed,9,6.7,USD,,65.15
691,2025-10-11,C1590,closed,4,15.94,YEN,user@example.com,65.47
692,2025-10-11,C1650,closed,3,15.38,USD,,41.27
693,2025-10-09,C1744,open,9,21.33,EUR,,217.12
694,2025-10-01,C1313,closed,4,33.57,USD,,154.89
695,2025-10-05,C1692,closed,8,31.94,USD,,276.15
696,2025-10-03,C1499,closed,6,21.48,USD,user@example.com,114.35
697,2025-11-05,C1975,pending,4,29.0,EUR,client@corp.com,128.2
698,2025-11-05,C1300,closed,6,32.72,YEN,contact@shop.net,159.58
699,2025-11-05,C1575,open,9,47.2,USD,,355.82
700,2025-10-09,C1595,open,3,24.93,USD,client@corp.com,77.79
701,2025-10-03,C1760,closed,5,19.08,USD,client@corp.com,96.91
702,2025-10-11,C1649,open,6,12.93,USD,client@corp.com,87.05
703,2025-10-07,C1602,closed,9,16.38,USD,,121.16
704,2025-10-06,C1154,open,9,43.28,BTC,user@example.com,313.95
705,2025-10-01,C1187,open,7,17.8,USD,client@corp.com,132.5
706,2025-10-09,C1812,open,3,33.88,EUR,user@example.com,93.14
707,2025-10-07,C1192,open,5,49.8,USD,client@corp.com,215.98
708,2025-10-11,C1898,pending,7,5.14,GBP,client@corp.com,43.1
709,2025-10-09,C1745,open,8,33.22,USD,,286.4
710,2025-11-05,C1114,open,7,42.05,USD,client@corp.com,260.23
711,2025-11-05,C1846,closed,7,40.55,USD,,262.03
712,2025-10-11,C1103,open,4,19.14,GBP,,70.75
713,2025-10-07,C1594,pending,7,6.49,USD,user@example.com,46.77
714,2025-10-03,C1259,open,3,13.68,USD,user@example.com,47.6
715,2025-10-01,C1627,open,5,28.18,USD,client@corp.com,138.36
716,2025-10-03,C1600,closed,8,49.77,GBP,contact@shop.net,449.43
717,2025-10-07,C1254,closed,2,20.13,EUR,,32.99
718,2025-10-01,C1879,closed,8,25.78,USD,user@example.com,185.2
719,2025-10-09,C1197,closed,3,19.93,GBP,,60.24
720,2025-10-11,C1389,open,9,12.6,USD,client@corp.com,104.87
721,2025-10-11,C1531,pending,2,49.02,USD,,78.77
722,2025-10-09,C1214,pending,8,42.97,YEN,user@example.com,308.5
723,2025-10-03,C1643,closed,4,30.05,USD,,117.04
724,2025-10-03,C1764,open,2,5.7,GBP,user@example.com,13.29
725,2025-10-11,C1022,open,6,21.73,USD,,134.41
726,2025-10-03,C1697,pending,2,9.69,USD,,16.61
727,2025-10-06,C1019,closed,9,41.21,USD,user@example.com,389.98
728,2025-10-05,C1751,closed,9,37.63,USD,user@example.com,319.1
729,2025-10-05,C1313,open,6,16.34,YEN,user@example.com,97.32
730,2025-11-05,C1459,open,4,8.58,USD,client@corp.com,30.12
731,2025-11-05,C1814,open,2,34.3,EUR,,68.28
732,2025-10-06,C1539,closed,5,48.63,USD,user@example.com,266.29
733,2025-10-05,C1688,pending,5,18.17,USD,,96.52
734,2025-10-05,C1907,pending,3,13.44,GBP,,34.59
735,2025-10-07,C1893,open,1,19.09,GBP,,20.24
736,2025-10-11,C1232,open,1,13.52,USD,,13.5
737,2025-10-06,C1880,closed,4,36.45,USD,,121.52
738,2025-10-01,C1595,closed,3,42.2,USD,user@example.com,113.55
739,2025-11-05,C1115,open,6,29.42,USD,client@corp.com,205.14
740,2025-10-01,C1845,pending,6,41.46,EUR,,260.67
741,2025-10-01,C1647,closed,4,9.65,USD,,32.56
742,2025-10-07,C1141,open,8,49.71,USD,,378.06
743,2025-10-07,C1589,open,3,33.07,USD,,103.94
744,2025-10-05,C1613,closed,2,34.2,USD,,78.54
745,2025-10-05,C1672,closed,8,48.32,USD,user@example.com,318.08
746,2025-10-09,C1914,open,2,26.29,EUR,user@example.com,47.99
747,2025-10-11,C1136,open,5,37.21,USD,,200.96
748,2025-11-05,C1726,open,1,6.17,EUR,user@example.com,6.21
749,2025-10-09,C1032,open,6,14.17,USD,client@corp.com,84.69
750,2025-10-11,C1913,open,2,24.08,USD,client@corp.com,49.57
751,2025-10-11,C1465,open,6,10.82,USD,,59.61
752,2025-10-07,C1469,open,1,35.55,YEN,user@example.com,38.45
753,2025-10-09,C1425,open,5,21.14,USD,,121.24
754,2025-10-09,C1406,open,5,6.93,USD,contact@shop.net,38.51
755,2025-10-11,C1674,closed,7,43.56,USD,,276.22
756,2025-10-01,C1771,open,6,20.91,EUR,,121.28
757,2025-10-07,C1687,pending,5,41.2,BTC,client@corp.com,200.77
758,2025-10-06,C1249,pending,2,8.8,GBP,,17.46
759,2025-10-06,C1352,open,8,42.35,GBP,contact@shop.net,338.92
760,2025-10-07,C1979,closed,8,9.46,GBP,user@example.com,87.52
761,2025-10-06,C1087,closed,2,9.91,GBP,,18.26
762,2025-10-07,C1040,open,4,44.02,USD,client@corp.com,185.33
763,2025-10-11,C1693,open,7,33.3,USD,,248.24
764,2025-10-06,C1686,closed,6,34.11,USD,,187.62
765,2025-10-01,C1715,pending,5,27.25,BTC,,146.01
766,2025-10-07,C1183,open,6,10.45,USD,,53.47
767,2025-10-09,C1217,pending,9,6.2,USD,user@example.com,61.65
768,2025-10-03,C1105,closed,9,28.19,USD,client@corp.com,230.19
769,2025-10-09,C1014,open,4,9.67,BTC,,42.17
770,2025-10-07,C1674,pending,1,28.37,USD,client@corp.com,26.98
771,2025-10-06,C1333,open,4,19.05,BTC,,85.06
772,2025-10-11,C1940,open,7,6.42,USD,user@example.com,52.25
773,2025-10-03,C1544,open,7,20.83,USD,client@corp.com,116.88
774,2025-10-09,C1862,pending,8,17.82,USD,,156.6
775,2025-10-01,C1229,closed,3,24.67,USD,,68.71
776,2025-10-01,C1047,open,5,10.72,USD,contact@shop.net,54.11
777,2025-10-05,C1547,closed,6,26.36,USD,user@example.com,127.43
778,2025-10-01,C1200,open,7,7.92,USD,contact@shop.net,60.53
779,2025-10-11,C1352,pending,2,30.68,EUR,,49.46
780,2025-10-11,C1357,closed,6,47.48,GBP,,337.55
781,2025-10-09,C1169,open,6,35.06,USD,,250.66
782,2025-10-07,C1914,closed,6,47.07,USD,,306.44
783,2025-10-07,C1916,closed,2,27.0,USD,user@example.com,57.91
784,2025-10-01,C1044,closed,9,17.64,USD,,177.01
785,2025-10-09,C1427,pending,8,7.72,USD,user@example.com,52.39
786,2025-11-05,C1806,open,8,21.24,USD,,165.32
787,2025-10-03,C1145,closed,2,32.3,USD,,62.35
788,2025-10-03,C1555,closed,2,40.73,USD,,89.04
789,2025-10-09,C1714,open,8,11.14,GBP,,90.86
790,2025-10-06,C1601,open,7,38.49,USD,,284.21
791,2025-10-01,C1029,open,1,36.24,GBP,contact@shop.net,33.18
792,2025-10-11,C1976,open,3,41.38,GBP,,146.08
793,2025-11-05,C1174,open,1,26.8,USD,client@corp.com,28.28
794,2025-10-06,C1662,closed,5,41.18,BTC,client@corp.com,186.93
795,2025-10-05,C1956,pending,8,30.86,GBP,contact@shop.net,212.3
796,2025-10-05,C1337,open,6,18.84,USD,client@corp.com,117.39
797,2025-10-05,C1422,open,3,26.59,EUR,user@example.com,69.56
798,2025-10-06,C1943,open,9,21.04,USD,contact@shop.net,156.97
799,2025-10-11,C1633,pending,4,49.9,USD,client@corp.com,236.26
800,2025-10-07,C1969,pending,6,28.97,USD,,140.86
801,2025-10-07,C1658,closed,5,15.67,YEN,,91.28
802,2025-11-05,C1646,pending,9,37.99,EUR,,344.57
803,2025-10-03,C1822,open,2,7.05,USD,client@corp.com,15.3
804,2025-11-05,C1248,open,7,35.88,USD,,229.96
805,2025-10-03,C1730,pending,6,11.91,USD,,85.39
806,2025-10-09,C1128,closed,9,47.0,GBP,,504.96
807,2025-10-05,C1853,open,1,35.64,EUR,user@example.com,35.65
808,2025-10-01,C1287,closed,6,13.4,USD,,93.46
809,2025-10-01,C1821,open,3,25.74,USD,,91.83
810,2025-10-09,C1659,closed,4,36.21,USD,,133.4
811,2025-10-06,C1649,pending,3,9.93,USD,client@corp.com,34.64
812,2025-10-07,C1273,open,9,5.07,USD,,42.35
813,2025-10-05,C1578,open,1,39.92,BTC,,32.48
814,2025-10-07,C1651,open,9,38.93,USD,client@corp.com,362.53
815,2025-10-06,C1450,closed,4,38.75,USD,,175.71
816,2025-10-03,C1679,closed,8,14.07,USD,,133.68
817,2025-10-09,C1002,closed,6,26.63,GBP,user@example.com,-165.8
818,2025-10-07,C1912,closed,1,19.78,USD,client@corp.com,16.12
819,2025-11-05,C1407,pending,2,8.06,YEN,client@corp.com,13.42
820,2025-10-01,C1506,closed,2,49.26,USD,,93.73
821,2025-10-05,C1023,closed,3,44.74,USD,,142.17
822,2025-10-09,C1042,closed,8,37.9,USD,,255.67
823,2025-10-05,C1731,pending,6,33.45,YEN,user@example.com,222.94
824,2025-10-09,C1476,closed,1,27.09,USD,,31.54
825,2025-10-05,C1977,open,4,40.11,USD,,144.35
826,2025-10-06,C1884,open,6,15.06,GBP,,106.46
827,2025-10-09,C1650,closed,9,47.74,EUR,,410.95
828,2025-10-01,C1570,open,9,30.6,USD,contact@shop.net,251.67
829,2025-10-03,C1721,open,6,31.52,GBP,,151.3
830,2025-10-06,C1440,closed,2,16.09,USD,,35.82
831,2025-10-03,C1451,closed,8,44.56,USD,client@corp.com,367.25
832,2025-10-01,C1770,open,1,35.98,BTC,user@example.com,30.53
833,2025-10-03,C1450,closed,2,38.95,USD,,63.29
834,2025-10-11,C1942,open,3,34.57,USD,,84.43
835,2025-10-09,C1614,open,2,31.44,USD,client@corp.com,73.76
836,2025-10-05,C1024,closed,3,16.29,USD,user@example.com,50.39
837,2025-10-09,C1603,closed,5,8.38,USD,,43.54
838,2025-10-03,C1107,pending,2,29.5,EUR,,56.04
839,2025-10-05,C1540,open,6,29.58,USD,,161.86
840,2025-10-05,C1315,pending,1,9.74,YEN,,10.51
841,2025-10-05,C1403,closed,4,9.29,EUR,,40.0
842,2025-10-09,C1522,closed,5,24.21,USD,,97.84
843,2025-10-03,C1625,open,8,24.58,GBP,contact@shop.net,165.95
844,2025-11-05,C1661,open,1,31.52,BTC,user@example.com,33.49
845,2025-11-05,C1753,pending,2,44.18,USD,,103.17
846,2025-10-11,C1611,pending,1,15.57,EUR,,15.73
847,2025-10-06,C1576,open,3,8.07,GBP,user@example.com,25.71
848,2025-10-07,C1715,closed,2,35.69,USD,contact@shop.net,75.3
849,2025-10-05,C1426,pending,9,36.88,USD,,323.97
850,2025-10-03,C1268,open,1,30.97,EUR,contact@shop.net,31.56
851,2025-10-05,C1653,open,3,48.39,USD,,147.88
